benchmark,bucket,bucket_size,contact_failure_rate,energy_quantile_high,energy_quantile_low,invalid_rate,is_extreme_low_energy_tail,mean_energy,mean_real_utility,model,seed,success_rate,support_distance,task,training_source
metaworld,15,2,0.0,0.8,0.75,0.0,False,5.053163051605225,5.610101236547137,expert_ibc,1,1.0,0.037941271660297454,pick-place-v3,scripted_expert
metaworld,16,2,0.0,0.85,0.8,0.0,False,6.479931354522705,5.34865789849538,expert_ibc,1,1.0,0.03724073041125422,pick-place-v3,scripted_expert
metaworld,17,2,0.0,0.9,0.85,0.5,False,7.940117359161377,5.342272371818643,expert_ibc,1,1.0,0.03820098948263101,pick-place-v3,scripted_expert
metaworld,18,2,0.0,0.95,0.9,0.0,False,11.024433135986328,5.689724435591234,expert_ibc,1,1.0,0.036890614546754324,pick-place-v3,scripted_expert
metaworld,19,2,0.0,1.0,0.95,1.0,False,14.14665174484253,5.306361166857655,expert_ibc,1,1.0,0.03703242361468034,pick-place-v3,scripted_expert
metaworld,0,3,0.0,0.05,0.0,1.0,True,-0.19943811496098837,5.306412597272661,high_reward_ablation,1,1.0,0.03712117471574541,pick-place-v3,high_reward_ablation
metaworld,1,3,0.0,0.1,0.05,0.0,False,-0.11838517089684804,5.344390165400978,high_reward_ablation,1,1.0,0.036601771223596286,pick-place-v3,high_reward_ablation
metaworld,2,3,0.0,0.15,0.1,1.0,False,-0.0359013881534338,5.305845068880998,high_reward_ablation,1,1.0,0.037629870891092265,pick-place-v3,high_reward_ablation
metaworld,3,3,0.0,0.2,0.15,1.0,False,0.08706772575775783,5.305440426201979,high_reward_ablation,1,1.0,0.03750811655092283,pick-place-v3,high_reward_ablation
metaworld,4,3,0.0,0.25,0.2,0.3333333333333333,False,0.2068502058585485,5.280425079678922,high_reward_ablation,1,1.0,0.03683970340709721,pick-place-v3,high_reward_ablation
metaworld,5,3,0.0,0.3,0.25,0.6666666666666666,False,1.03050763408343,5.2905920271252365,high_reward_ablation,1,1.0,0.037467688961987385,pick-place-v3,high_reward_ablation
metaworld,6,3,0.0,0.35,0.3,0.0,False,1.5648361047108967,5.773179514238073,high_reward_ablation,1,1.0,0.03694464061835687,pick-place-v3,high_reward_ablation
metaworld,7,3,0.0,0.4,0.35,0.0,False,1.6242763201395671,5.843305840582286,high_reward_ablation,1,1.0,0.03640875200848379,pick-place-v3,high_reward_ablation
metaworld,8,2,0.0,0.45,0.4,0.0,False,1.6650254130363464,5.433035410682676,high_reward_ablation,1,1.0,0.03789783481818362,pick-place-v3,high_reward_ablation
metaworld,9,2,0.0,0.5,0.45,0.0,False,1.6932957768440247,5.612061476460237,high_reward_ablation,1,1.0,0.03784121891885782,pick-place-v3,high_reward_ablation
metaworld,10,2,0.0,0.55,0.5,0.0,False,1.7442783117294312,5.482163162208018,high_reward_ablation,1,1.0,0.03775659683117389,pick-place-v3,high_reward_ablation
metaworld,11,2,0.0,0.6,0.55,0.0,False,1.7711087465286255,5.839072282878811,high_reward_ablation,1,1.0,0.03688269494067958,pick-place-v3,high_reward_ablation
metaworld,12,2,0.0,0.65,0.6,0.0,False,1.8102473020553589,5.570861815691384,high_reward_ablation,1,1.0,0.03689747374513394,pick-place-v3,high_reward_ablation
metaworld,13,2,0.0,0.7,0.65,0.0,False,1.8608653545379639,5.521820495885479,high_reward_ablation,1,1.0,0.03713938877676766,pick-place-v3,high_reward_ablation
metaworld,14,2,0.0,0.75,0.7,0.0,False,1.889229953289032,5.382375474695645,high_reward_ablation,1,1.0,0.03776481757426202,pick-place-v3,high_reward_ablation
metaworld,15,2,0.0,0.8,0.75,0.0,False,1.9795796275138855,5.609457958287057,high_reward_ablation,1,1.0,0.03841828420319565,pick-place-v3,high_reward_ablation
metaworld,16,2,0.0,0.85,0.8,0.0,False,2.0009700059890747,5.612595291766029,high_reward_ablation,1,1.0,0.03712747272680254,pick-place-v3,high_reward_ablation
metaworld,17,2,0.0,0.9,0.85,0.0,False,2.0099682807922363,5.562708998494214,high_reward_ablation,1,1.0,0.03707522448103358,pick-place-v3,high_reward_ablation
metaworld,18,2,0.0,0.95,0.9,0.0,False,2.042348265647888,5.560305424563541,high_reward_ablation,1,1.0,0.037442856343304194,pick-place-v3,high_reward_ablation
metaworld,19,2,0.0,1.0,0.95,0.0,False,2.3187769651412964,5.561119825958237,high_reward_ablation,1,1.0,0.03729468211730022,pick-place-v3,high_reward_ablation
metaworld,0,3,0.0,0.05,0.0,0.0,True,-5.87519986773989,5.875215663274211,expert_calibrated,1,1.0,0.03707032855543022,pick-place-v3,small_pilot_labels
metaworld,1,3,0.0,0.1,0.05,0.0,False,-5.842179705887326,5.842189911368114,expert_calibrated,1,1.0,0.03655254047401016,pick-place-v3,small_pilot_labels
metaworld,2,3,0.0,0.15,0.1,0.0,False,-5.7427441169343,5.742758045141964,expert_calibrated,1,1.0,0.036814700154623736,pick-place-v3,small_pilot_labels
metaworld,3,3,0.0,0.2,0.15,0.0,False,-5.740804553007813,5.740808849618556,expert_calibrated,1,1.0,0.03623353729174115,pick-place-v3,small_pilot_labels
metaworld,4,3,0.0,0.25,0.2,0.0,False,-5.73856535411786,5.738574011930069,expert_calibrated,1,1.0,0.03703178359025892,pick-place-v3,small_pilot_labels
metaworld,5,3,0.0,0.3,0.25,0.0,False,-5.535340969243573,5.535337730530927,expert_calibrated,1,1.0,0.03737733705879409,pick-place-v3,small_pilot_labels
metaworld,6,3,0.0,0.35,0.3,0.0,False,-5.480345151193148,5.480340126199057,expert_calibrated,1,1.0,0.03833029004063731,pick-place-v3,small_pilot_labels
metaworld,7,3,0.0,0.4,0.35,0.0,False,-5.403799899852295,5.40378832989195,expert_calibrated,1,1.0,0.037512811252123364,pick-place-v3,small_pilot_labels
metaworld,8,2,0.0,0.45,0.4,0.0,False,-5.383387853985372,5.38337974358886,expert_calibrated,1,1.0,0.03793699987835553,pick-place-v3,small_pilot_labels
metaworld,9,2,0.0,0.5,0.45,0.0,False,-5.382825587607764,5.38281867499404,expert_calibrated,1,1.0,0.03773306615882695,pick-place-v3,small_pilot_labels
metaworld,10,2,0.0,0.55,0.5,0.0,False,-5.382351052933194,5.382344359256756,expert_calibrated,1,1.0,0.037641156389278785,pick-place-v3,small_pilot_labels
metaworld,11,2,0.0,0.6,0.55,0.0,False,-5.380746153623209,5.380739501307264,expert_calibrated,1,1.0,0.038377535599145626,pick-place-v3,small_pilot_labels
metaworld,12,2,0.0,0.65,0.6,0.0,False,-5.315539198190656,5.315518465686537,expert_calibrated,1,1.0,0.037049874187482026,pick-place-v3,small_pilot_labels
metaworld,13,2,0.0,0.7,0.65,0.0,False,-5.312540296193415,5.3125183718458695,expert_calibrated,1,1.0,0.03633230487342522,pick-place-v3,small_pilot_labels
metaworld,14,2,0.0,0.75,0.7,1.0,False,-5.308077196114354,5.308081339297972,expert_calibrated,1,1.0,0.03723663221789803,pick-place-v3,small_pilot_labels
metaworld,15,2,0.0,0.8,0.75,1.0,False,-5.307091408452971,5.307091090627399,expert_calibrated,1,1.0,0.0372809357288698,pick-place-v3,small_pilot_labels
metaworld,16,2,0.0,0.85,0.8,1.0,False,-5.306006417226166,5.306012200711823,expert_calibrated,1,1.0,0.036933981481294384,pick-place-v3,small_pilot_labels
metaworld,17,2,0.0,0.9,0.85,1.0,False,-5.304256817763853,5.304257559467629,expert_calibrated,1,1.0,0.03758908025151242,pick-place-v3,small_pilot_labels
metaworld,18,2,0.0,0.95,0.9,1.0,False,-5.291880280087358,5.291882841004126,expert_calibrated,1,1.0,0.03834843147922736,pick-place-v3,small_pilot_labels
metaworld,19,2,0.0,1.0,0.95,1.0,False,-5.208805608803546,5.208800546922477,expert_calibrated,1,1.0,0.03647613217087324,pick-place-v3,small_pilot_labels
metaworld,0,3,0.0,0.05,0.0,0.0,True,-5.875215663274211,5.875215663274211,oracle,1,1.0,0.03707032855543022,pick-place-v3,upper_bound
metaworld,1,3,0.0,0.1,0.05,0.0,False,-5.842189911368114,5.842189911368114,oracle,1,1.0,0.03655254047401016,pick-place-v3,upper_bound
metaworld,2,3,0.0,0.15,0.1,0.0,False,-5.742758045141964,5.742758045141964,oracle,1,1.0,0.036814700154623736,pick-place-v3,upper_bound
metaworld,3,3,0.0,0.2,0.15,0.0,False,-5.740808849618556,5.740808849618556,oracle,1,1.0,0.03623353729174115,pick-place-v3,upper_bound
metaworld,4,3,0.0,0.25,0.2,0.0,False,-5.738574011930069,5.738574011930069,oracle,1,1.0,0.03703178359025892,pick-place-v3,upper_bound
metaworld,5,3,0.0,0.3,0.25,0.0,False,-5.535337730530927,5.535337730530927,oracle,1,1.0,0.03737733705879409,pick-place-v3,upper_bound
metaworld,6,3,0.0,0.35,0.3,0.0,False,-5.480340126199057,5.480340126199057,oracle,1,1.0,0.03833029004063731,pick-place-v3,upper_bound
metaworld,7,3,0.0,0.4,0.35,0.0,False,-5.40378832989195,5.40378832989195,oracle,1,1.0,0.037512811252123364,pick-place-v3,upper_bound
metaworld,8,2,0.0,0.45,0.4,0.0,False,-5.38337974358886,5.38337974358886,oracle,1,1.0,0.03793699987835553,pick-place-v3,upper_bound
metaworld,9,2,0.0,0.5,0.45,0.0,False,-5.38281867499404,5.38281867499404,oracle,1,1.0,0.03773306615882695,pick-place-v3,upper_bound
metaworld,10,2,0.0,0.55,0.5,0.0,False,-5.382344359256756,5.382344359256756,oracle,1,1.0,0.037641156389278785,pick-place-v3,upper_bound
metaworld,11,2,0.0,0.6,0.55,0.0,False,-5.380739501307264,5.380739501307264,oracle,1,1.0,0.038377535599145626,pick-place-v3,upper_bound
metaworld,12,2,0.0,0.65,0.6,0.0,False,-5.315518465686537,5.315518465686537,oracle,1,1.0,0.037049874187482026,pick-place-v3,upper_bound
metaworld,13,2,0.0,0.7,0.65,0.0,False,-5.3125183718458695,5.3125183718458695,oracle,1,1.0,0.03633230487342522,pick-place-v3,upper_bound
metaworld,14,2,0.0,0.75,0.7,1.0,False,-5.308081339297972,5.308081339297972,oracle,1,1.0,0.03723663221789803,pick-place-v3,upper_bound
metaworld,15,2,0.0,0.8,0.75,1.0,False,-5.307091090627399,5.307091090627399,oracle,1,1.0,0.0372809357288698,pick-place-v3,upper_bound
metaworld,16,2,0.0,0.85,0.8,1.0,False,-5.306012200711823,5.306012200711823,oracle,1,1.0,0.036933981481294384,pick-place-v3,upper_bound
metaworld,17,2,0.0,0.9,0.85,1.0,False,-5.304257559467629,5.304257559467629,oracle,1,1.0,0.03758908025151242,pick-place-v3,upper_bound
metaworld,18,2,0.0,0.95,0.9,1.0,False,-5.291882841004126,5.291882841004126,oracle,1,1.0,0.03834843147922736,pick-place-v3,upper_bound
metaworld,19,2,0.0,1.0,0.95,1.0,False,-5.208800546922477,5.208800546922477,oracle,1,1.0,0.03647613217087324,pick-place-v3,upper_bound
metaworld,0,3,0.0,0.05,0.0,0.0,True,4.276467641194661,5.421437251788665,expert_ibc,2,1.0,0.038408525745798554,pick-place-v3,scripted_expert
metaworld,1,3,0.0,0.1,0.05,0.0,False,5.217231909434001,5.621901503476464,expert_ibc,2,1.0,0.0355763639518461,pick-place-v3,scripted_expert
metaworld,2,3,0.0,0.15,0.1,0.0,False,7.051782290140788,5.766454800106413,expert_ibc,2,1.0,0.0349625957731099,pick-place-v3,scripted_expert
metaworld,3,3,0.0,0.2,0.15,0.3333333333333333,False,8.032096227010092,5.345325951889613,expert_ibc,2,1.0,0.034384257543575526,pick-place-v3,scripted_expert
metaworld,4,3,0.0,0.25,0.2,0.3333333333333333,False,9.30318546295166,5.4716583952615485,expert_ibc,2,1.0,0.0331208099931733,pick-place-v3,scripted_expert
metaworld,5,3,0.0,0.3,0.25,0.0,False,9.802118619283041,5.54391047164707,expert_ibc,2,1.0,0.03547999992616919,pick-place-v3,scripted_expert
metaworld,6,3,0.0,0.35,0.3,0.6666666666666666,False,10.204318682352701,5.256968658778099,expert_ibc,2,1.0,0.03135536361470561,pick-place-v3,scripted_expert
metaworld,7,3,0.0,0.4,0.35,0.6666666666666666,False,11.786478042602539,5.083688286671797,expert_ibc,2,1.0,0.03274627156512248,pick-place-v3,scripted_expert
metaworld,8,2,0.0,0.45,0.4,0.0,False,12.718660831451416,5.190466204247782,expert_ibc,2,1.0,0.03466088862876517,pick-place-v3,scripted_expert
metaworld,9,2,0.0,0.5,0.45,0.0,False,13.869542598724365,5.3603355501334855,expert_ibc,2,1.0,0.03217635204307469,pick-place-v3,scripted_expert
metaworld,10,2,0.0,0.55,0.5,0.0,False,14.533705234527588,5.1687149950873135,expert_ibc,2,1.0,0.03416625030434117,pick-place-v3,scripted_expert
metaworld,11,2,0.0,0.6,0.55,0.0,False,15.560064792633057,5.319845459697257,expert_ibc,2,1.0,0.038417902646726065,pick-place-v3,scripted_expert
metaworld,12,2,0.0,0.65,0.6,0.5,False,16.7333402633667,5.218012260022226,expert_ibc,2,1.0,0.0341172597054601,pick-place-v3,scripted_expert
metaworld,13,2,0.0,0.7,0.65,0.0,False,17.324687957763672,5.714422671335349,expert_ibc,2,1.0,0.034947692021397726,pick-place-v3,scripted_expert
metaworld,14,2,0.0,0.75,0.7,0.5,False,18.34608554840088,5.119009814668855,expert_ibc,2,1.0,0.03408915056527586,pick-place-v3,scripted_expert
metaworld,15,2,0.0,0.8,0.75,0.5,False,20.00754737854004,5.009511266303193,expert_ibc,2,1.0,0.031012535960250266,pick-place-v3,scripted_expert
metaworld,16,2,0.0,0.85,0.8,0.5,False,20.684093475341797,5.3431921871147114,expert_ibc,2,1.0,0.03132245254214213,pick-place-v3,scripted_expert
metaworld,17,2,0.0,0.9,0.85,0.5,False,22.215600967407227,5.117310799159726,expert_ibc,2,1.0,0.03416215574779962,pick-place-v3,scripted_expert
metaworld,18,2,0.0,0.95,0.9,0.0,False,27.462912559509277,5.535817297449043,expert_ibc,2,1.0,0.036954808996885385,pick-place-v3,scripted_expert
metaworld,19,2,0.0,1.0,0.95,0.5,False,30.337841033935547,5.117477123776328,expert_ibc,2,1.0,0.03422471335011683,pick-place-v3,scripted_expert
metaworld,0,3,0.0,0.05,0.0,0.0,True,-0.43175740043322247,5.748782285152367,high_reward_ablation,2,1.0,0.03441685398649257,pick-place-v3,high_reward_ablation
metaworld,1,3,0.0,0.1,0.05,0.0,False,-0.36763542890548706,5.728397134928673,high_reward_ablation,2,1.0,0.03419416527292308,pick-place-v3,high_reward_ablation
metaworld,2,3,0.0,0.15,0.1,0.0,False,-0.19607614477475485,5.719844887023022,high_reward_ablation,2,1.0,0.03509843286155987,pick-place-v3,high_reward_ablation
metaworld,3,3,0.0,0.2,0.15,0.0,False,-0.11896211157242458,5.610796933444689,high_reward_ablation,2,1.0,0.03511523390138055,pick-place-v3,high_reward_ablation
metaworld,4,3,0.0,0.25,0.2,0.0,False,-0.0988784705599149,5.421445948796182,high_reward_ablation,2,1.0,0.038404484360091175,pick-place-v3,high_reward_ablation
metaworld,5,3,0.0,0.3,0.25,0.0,False,-0.08622453610102336,5.597460615207667,high_reward_ablation,2,1.0,0.03565212026185255,pick-place-v3,high_reward_ablation
metaworld,6,3,0.0,0.35,0.3,0.0,False,-0.030163304259379704,5.492687200044969,high_reward_ablation,2,1.0,0.03804839247179465,pick-place-v3,high_reward_ablation
metaworld,7,3,0.0,0.4,0.35,0.0,False,0.04412189622720083,5.554134312136232,high_reward_ablation,2,1.0,0.0355072802177561,pick-place-v3,high_reward_ablation
metaworld,8,2,0.0,0.45,0.4,0.5,False,0.16179192066192627,5.167380260657289,high_reward_ablation,2,1.0,0.034164313200283555,pick-place-v3,high_reward_ablation
metaworld,9,2,0.0,0.5,0.45,0.0,False,0.19508369266986847,5.3711290103562614,high_reward_ablation,2,1.0,0.03828718834361537,pick-place-v3,high_reward_ablation
metaworld,10,2,0.0,0.55,0.5,0.0,False,0.22338801622390747,5.3204212681149965,high_reward_ablation,2,1.0,0.03838784518078257,pick-place-v3,high_reward_ablation
metaworld,11,2,0.0,0.6,0.55,0.5,False,0.2650149166584015,5.1674537748359395,high_reward_ablation,2,1.0,0.034189856387551024,pick-place-v3,high_reward_ablation
metaworld,12,2,0.0,0.65,0.6,0.0,False,0.3122595548629761,5.32154805865605,high_reward_ablation,2,1.0,0.038306464899303345,pick-place-v3,high_reward_ablation
metaworld,13,2,0.0,0.7,0.65,1.0,False,0.38131600618362427,5.014960853571445,high_reward_ablation,2,1.0,0.029960361277128172,pick-place-v3,high_reward_ablation
metaworld,14,2,0.0,0.75,0.7,0.5,False,0.44313909113407135,5.014540955530989,high_reward_ablation,2,1.0,0.029940971419067458,pick-place-v3,high_reward_ablation
metaworld,15,2,0.0,0.8,0.75,0.5,False,0.5224799960851669,4.965561446618057,high_reward_ablation,2,1.0,0.030055798977958046,pick-place-v3,high_reward_ablation
metaworld,16,2,0.0,0.85,0.8,0.5,False,0.6205058097839355,4.988420075963395,high_reward_ablation,2,1.0,0.03050955266851082,pick-place-v3,high_reward_ablation
metaworld,17,2,0.0,0.9,0.85,1.0,False,0.7100959718227386,4.914781782855256,high_reward_ablation,2,1.0,0.02994499223658656,pick-place-v3,high_reward_ablation
metaworld,18,2,0.0,0.95,0.9,1.0,False,0.8590071499347687,4.915100879861196,high_reward_ablation,2,1.0,0.029888119130673012,pick-place-v3,high_reward_ablation
metaworld,19,2,0.0,1.0,0.95,0.5,False,1.0739876329898834,5.009511266303193,high_reward_ablation,2,1.0,0.031012535960250266,pick-place-v3,high_reward_ablation
metaworld,0,3,0.0,0.05,0.0,0.0,True,-5.776489551570677,5.776515382815437,expert_calibrated,2,1.0,0.034475302032946874,pick-place-v3,small_pilot_labels
metaworld,1,3,0.0,0.1,0.05,0.0,False,-5.746451939372662,5.746474667813593,expert_calibrated,2,1.0,0.03472792841495387,pick-place-v3,small_pilot_labels
metaworld,2,3,0.0,0.15,0.1,0.0,False,-5.716342044990607,5.716360950649381,expert_calibrated,2,1.0,0.03421009339369339,pick-place-v3,small_pilot_labels
metaworld,3,3,0.0,0.2,0.15,0.0,False,-5.700788569055892,5.700808052840832,expert_calibrated,2,1.0,0.03473452866600397,pick-place-v3,small_pilot_labels
metaworld,4,3,0.0,0.25,0.2,0.0,False,-5.670850073293919,5.670872860750869,expert_calibrated,2,1.0,0.03400418247443374,pick-place-v3,small_pilot_labels
metaworld,5,3,0.0,0.3,0.25,0.0,False,-5.494720548837829,5.494719285017123,expert_calibrated,2,1.0,0.03697112935590687,pick-place-v3,small_pilot_labels
metaworld,6,3,0.0,0.35,0.3,0.0,False,-5.421037429790164,5.42102333137689,expert_calibrated,2,1.0,0.038415300387821254,pick-place-v3,small_pilot_labels
metaworld,7,3,0.0,0.4,0.35,0.0,False,-5.381343613293183,5.381335652162259,expert_calibrated,2,1.0,0.038767698982122005,pick-place-v3,small_pilot_labels
metaworld,8,2,0.0,0.45,0.4,0.0,False,-5.321289676685201,5.321274492481484,expert_calibrated,2,1.0,0.03837848010767268,pick-place-v3,small_pilot_labels
metaworld,9,2,0.0,0.5,0.45,0.0,False,-5.320079238292763,5.320067121591196,expert_calibrated,2,1.0,0.03837685953057081,pick-place-v3,small_pilot_labels
metaworld,10,2,0.0,0.55,0.5,0.0,False,-5.319995892291839,5.319982844718403,expert_calibrated,2,1.0,0.038401897998275626,pick-place-v3,small_pilot_labels
metaworld,11,2,0.0,0.6,0.55,0.0,False,-5.319861029630774,5.319845459697257,expert_calibrated,2,1.0,0.038417902646726065,pick-place-v3,small_pilot_labels
metaworld,12,2,0.0,0.65,0.6,0.0,False,-5.060547551774883,5.06051903674007,expert_calibrated,2,1.0,0.03097105378699907,pick-place-v3,small_pilot_labels
metaworld,13,2,0.0,0.7,0.65,0.0,False,-5.016010636581052,5.015978706073463,expert_calibrated,2,1.0,0.030007327177060603,pick-place-v3,small_pilot_labels
metaworld,14,2,0.0,0.75,0.7,1.0,False,-5.015060088892847,5.015058757438668,expert_calibrated,2,1.0,0.02999422978717368,pick-place-v3,small_pilot_labels
metaworld,15,2,0.0,0.8,0.75,1.0,False,-5.0148218908331526,5.0148232502261,expert_calibrated,2,1.0,0.029922858657198056,pick-place-v3,small_pilot_labels
metaworld,16,2,0.0,0.85,0.8,1.0,False,-4.986182091781279,4.986181882581817,expert_calibrated,2,1.0,0.03047575046349678,pick-place-v3,small_pilot_labels
metaworld,17,2,0.0,0.9,0.85,1.0,False,-4.91572994941491,4.915726797135486,expert_calibrated,2,1.0,0.029976525420894663,pick-place-v3,small_pilot_labels
metaworld,18,2,0.0,0.95,0.9,1.0,False,-4.914860125647307,4.9148620033174755,expert_calibrated,2,1.0,0.029998749224457003,pick-place-v3,small_pilot_labels
metaworld,19,2,0.0,1.0,0.95,1.0,False,-4.914650085460426,4.914647981283774,expert_calibrated,2,1.0,0.02992256432013804,pick-place-v3,small_pilot_labels
metaworld,0,3,0.0,0.05,0.0,0.0,True,-5.776515382815437,5.776515382815437,oracle,2,1.0,0.034475302032946874,pick-place-v3,upper_bound
metaworld,1,3,0.0,0.1,0.05,0.0,False,-5.746474667813593,5.746474667813593,oracle,2,1.0,0.03472792841495387,pick-place-v3,upper_bound
metaworld,2,3,0.0,0.15,0.1,0.0,False,-5.716360950649381,5.716360950649381,oracle,2,1.0,0.03421009339369339,pick-place-v3,upper_bound
metaworld,3,3,0.0,0.2,0.15,0.0,False,-5.700808052840832,5.700808052840832,oracle,2,1.0,0.03473452866600397,pick-place-v3,upper_bound
metaworld,4,3,0.0,0.25,0.2,0.0,False,-5.670872860750869,5.670872860750869,oracle,2,1.0,0.03400418247443374,pick-place-v3,upper_bound
metaworld,5,3,0.0,0.3,0.25,0.0,False,-5.494719285017123,5.494719285017123,oracle,2,1.0,0.03697112935590687,pick-place-v3,upper_bound
metaworld,6,3,0.0,0.35,0.3,0.0,False,-5.42102333137689,5.42102333137689,oracle,2,1.0,0.038415300387821254,pick-place-v3,upper_bound
metaworld,7,3,0.0,0.4,0.35,0.0,False,-5.381335652162259,5.381335652162259,oracle,2,1.0,0.038767698982122005,pick-place-v3,upper_bound
metaworld,8,2,0.0,0.45,0.4,0.0,False,-5.321274492481484,5.321274492481484,oracle,2,1.0,0.03837848010767268,pick-place-v3,upper_bound
metaworld,9,2,0.0,0.5,0.45,0.0,False,-5.320067121591196,5.320067121591196,oracle,2,1.0,0.03837685953057081,pick-place-v3,upper_bound
metaworld,10,2,0.0,0.55,0.5,0.0,False,-5.319982844718403,5.319982844718403,oracle,2,1.0,0.038401897998275626,pick-place-v3,upper_bound
metaworld,11,2,0.0,0.6,0.55,0.0,False,-5.319845459697257,5.319845459697257,oracle,2,1.0,0.038417902646726065,pick-place-v3,upper_bound
metaworld,12,2,0.0,0.65,0.6,0.0,False,-5.06051903674007,5.06051903674007,oracle,2,1.0,0.03097105378699907,pick-place-v3,upper_bound
metaworld,13,2,0.0,0.7,0.65,0.0,False,-5.015978706073463,5.015978706073463,oracle,2,1.0,0.030007327177060603,pick-place-v3,upper_bound
metaworld,14,2,0.0,0.75,0.7,1.0,False,-5.015058757438668,5.015058757438668,oracle,2,1.0,0.02999422978717368,pick-place-v3,upper_bound
metaworld,15,2,0.0,0.8,0.75,1.0,False,-5.0148232502261,5.0148232502261,oracle,2,1.0,0.029922858657198056,pick-place-v3,upper_bound
metaworld,16,2,0.0,0.85,0.8,1.0,False,-4.986181882581817,4.986181882581817,oracle,2,1.0,0.03047575046349678,pick-place-v3,upper_bound
metaworld,17,2,0.0,0.9,0.85,1.0,False,-4.915726797135486,4.915726797135486,oracle,2,1.0,0.029976525420894663,pick-place-v3,upper_bound
metaworld,18,2,0.0,0.95,0.9,1.0,False,-4.9148620033174755,4.9148620033174755,oracle,2,1.0,0.029998749224457003,pick-place-v3,upper_bound
metaworld,19,2,0.0,1.0,0.95,1.0,False,-4.914647981283774,4.914647981283774,oracle,2,1.0,0.02992256432013804,pick-place-v3,upper_bound
metaworld,0,3,0.0,0.05,0.0,0.0,True,-9.332993507385254,5.657086441533148,expert_ibc,3,1.0,0.03795341905194526,pick-place-v3,scripted_expert
metaworld,1,3,0.0,0.1,0.05,0.0,False,-8.20134178797404,5.50055135099425,expert_ibc,3,1.0,0.038508292859448574,pick-place-v3,scripted_expert
metaworld,2,3,0.0,0.15,0.1,0.0,False,-7.310078779856364,5.288582564768854,expert_ibc,3,1.0,0.03960102789854927,pick-place-v3,scripted_expert
metaworld,3,3,0.0,0.2,0.15,0.0,False,-6.960556189219157,5.374867707859608,expert_ibc,3,1.0,0.03851918746343128,pick-place-v3,scripted_expert
metaworld,4,3,0.0,0.25,0.2,0.0,False,-6.590589841206868,5.283693719835746,expert_ibc,3,1.0,0.03904390740491715,pick-place-v3,scripted_expert
metaworld,5,3,0.0,0.3,0.25,0.0,False,-5.459771951039632,5.490933819181918,expert_ibc,3,1.0,0.03784204709738146,pick-place-v3,scripted_expert
metaworld,6,3,0.0,0.35,0.3,0.3333333333333333,False,-4.726682027180989,5.331872356583764,expert_ibc,3,1.0,0.038875820202565324,pick-place-v3,scripted_expert
metaworld,7,3,0.0,0.4,0.35,0.0,False,-3.3756066958109536,5.320205352002452,expert_ibc,3,1.0,0.03880098963440521,pick-place-v3,scripted_expert
metaworld,8,2,0.0,0.45,0.4,0.5,False,-2.6218730211257935,5.360617257924881,expert_ibc,3,1.0,0.039520842918399864,pick-place-v3,scripted_expert
metaworld,9,2,0.0,0.5,0.45,0.5,False,-1.1690993905067444,5.268004948667771,expert_ibc,3,1.0,0.0414227652478123,pick-place-v3,scripted_expert
metaworld,10,2,0.0,0.55,0.5,1.0,False,-0.7477581948041916,5.153944912483767,expert_ibc,3,1.0,0.03956663108126942,pick-place-v3,scripted_expert
metaworld,11,2,0.0,0.6,0.55,0.0,False,0.405133917927742,5.643642105556504,expert_ibc,3,1.0,0.039390485478048944,pick-place-v3,scripted_expert
metaworld,12,2,0.0,0.65,0.6,0.5,False,3.4840670824050903,5.218700168131997,expert_ibc,3,1.0,0.03876249543766218,pick-place-v3,scripted_expert
metaworld,13,2,0.0,0.7,0.65,0.5,False,4.503346800804138,5.201803121153821,expert_ibc,3,1.0,0.0391316904264095,pick-place-v3,scripted_expert
metaworld,14,2,0.0,0.75,0.7,0.5,False,6.712242364883423,5.387128905480235,expert_ibc,3,1.0,0.03910239460323446,pick-place-v3,scripted_expert
metaworld,15,2,0.0,0.8,0.75,0.5,False,8.166065692901611,5.385625436337744,expert_ibc,3,1.0,0.03937936263386159,pick-place-v3,scripted_expert
metaworld,16,2,0.0,0.85,0.8,0.0,False,9.517418384552002,5.280473928581889,expert_ibc,3,1.0,0.04024844413651872,pick-place-v3,scripted_expert
metaworld,17,2,0.0,0.9,0.85,0.5,False,11.238138198852539,5.201496409971489,expert_ibc,3,1.0,0.03904093912615637,pick-place-v3,scripted_expert
metaworld,18,2,0.0,0.95,0.9,0.0,False,14.430263996124268,5.297511178491813,expert_ibc,3,1.0,0.0420628030508026,pick-place-v3,scripted_expert
metaworld,19,2,0.0,1.0,0.95,1.0,False,24.273942947387695,5.08387477396515,expert_ibc,3,1.0,0.03900816654509415,pick-place-v3,scripted_expert
metaworld,0,3,0.0,0.05,0.0,0.0,True,1.8925821383794148,5.283693719835746,high_reward_ablation,3,1.0,0.03904390740491715,pick-place-v3,high_reward_ablation
metaworld,1,3,0.0,0.1,0.05,0.3333333333333333,False,1.996408184369405,5.260795992808159,high_reward_ablation,3,1.0,0.03881834000266727,pick-place-v3,high_reward_ablation
metaworld,2,3,0.0,0.15,0.1,0.0,False,2.176038980484009,5.28137134153714,high_reward_ablation,3,1.0,0.03981307701200279,pick-place-v3,high_reward_ablation
metaworld,3,3,0.0,0.2,0.15,0.3333333333333333,False,2.217221657435099,5.270133251278957,high_reward_ablation,3,1.0,0.040932283794198054,pick-place-v3,high_reward_ablation
